Temperature,Humidity,Rainfall,Leaf wetness Hours,Bacterial leaf spot,Alternariablight,Powdery mildew,Rhizopusrot,Downy mildew,Girdle beetle
21.3,72.0,0.0,9.08,0,0,0,0,0,1
21.1,72.0,0.0,6.67,0,0,0,0,0,1
20.3,74.0,0.0,6.08,0,0,0,0,0,1
19.9,73.0,0.0,8.75,0,1,0,0,0,1
20.0,71.0,0.0,6.92,0,1,0,0,0,1
19.8,70.0,0.0,5.58,0,1,0,0,1,1
19.3,72.0,0.0,5.0,0,1,0,0,0,1
19.9,73.0,0.0,6.42,0,1,0,0,0,1
19.5,74.0,0.0,6.58,0,1,0,0,0,1
20.0,72.0,0.0,7.33,0,1,0,0,0,1
20.6,69.0,0.0,7.17,0,0,0,0,1,1
20.4,70.0,0.0,6.17,0,0,0,0,1,1
21.0,66.0,0.0,6.75,0,0,0,0,1,1
20.1,67.0,0.0,4.33,0,0,0,0,1,1
22.5,61.0,0.0,4.25,0,0,0,0,1,1
22.5,64.0,0.0,5.25,0,0,0,0,1,1
22.2,64.0,0.0,6.0,0,0,0,0,1,1
22.7,61.0,0.0,3.0,0,0,0,0,1,1
23.4,62.0,0.0,3.0,0,0,0,0,1,1
24.1,61.0,0.0,0.0,0,0,0,0,1,1
24.3,62.0,0.0,2.33,0,0,0,0,1,1
23.9,60.0,0.0,2.5,0,0,1,0,1,1
22.5,57.0,0.0,1.5,0,0,1,0,0,0
21.8,58.0,0.0,0.0,0,0,1,0,0,0
21.5,58.0,0.0,2.17,0,0,1,0,0,0
20.0,58.0,0.0,5.5,0,0,1,0,0,0
20.9,60.0,0.0,2.58,0,0,1,0,1,1
22.2,60.0,0.0,1.92,0,0,1,0,1,1
23.3,61.0,0.0,2.08,0,0,0,0,1,1
23.9,56.0,0.0,0.0,0,0,1,0,0,0
21.5,56.0,0.0,0.0,0,0,1,0,0,0
20.4,59.0,0.0,4.5,0,0,1,0,0,0
20.8,58.0,0.0,2.75,0,0,1,0,0,0
20.7,55.0,0.0,0.0,0,0,1,0,0,0
20.8,59.0,0.0,0.42,0,0,1,0,0,0
22.2,60.0,0.0,3.0,0,0,1,0,1,1
22.9,60.0,0.0,0.0,0,0,1,0,1,1
24.6,59.0,0.0,0.33,0,0,1,0,0,0
24.9,61.0,0.0,3.42,0,0,0,0,1,1
24.2,56.0,0.0,0.0,0,0,1,0,0,0
24.1,56.0,0.0,0.0,0,0,1,0,0,0
24.1,56.0,0.0,0.0,0,0,1,0,0,0
24.8,54.0,0.0,0.0,0,0,1,0,0,0
24.6,54.0,0.0,0.0,0,0,1,0,0,0
23.6,52.0,0.0,0.0,0,0,1,0,0,0
23.3,49.0,0.0,0.0,0,0,1,0,0,0
24.6,53.0,0.0,1.67,0,0,1,0,0,0
25.6,48.0,0.0,0.0,0,0,1,0,0,0
25.8,45.0,0.0,0.0,0,0,1,0,0,0
25.6,45.0,0.0,0.0,0,0,1,0,0,0
25.9,46.0,0.0,0.0,0,0,1,0,0,0
26.6,41.0,0.0,0.0,0,0,0,0,0,0
26.9,42.0,0.0,0.0,0,0,0,0,0,0
26.6,45.0,0.0,0.0,0,0,1,0,0,0
26.4,49.0,0.0,0.0,0,0,1,0,0,0
26.0,43.0,0.0,0.0,0,0,0,0,0,0
25.6,42.0,0.0,0.0,0,0,0,0,0,0
26.1,50.0,0.0,0.0,0,0,1,0,0,0
26.9,51.0,0.0,0.0,0,0,1,0,0,0
26.2,51.0,0.0,0.0,0,0,1,0,0,0
26.9,53.0,0.0,0.0,0,0,1,0,0,0
25.1,58.0,0.0,4.33,0,0,1,0,0,0
24.9,65.0,0.0,8.67,0,0,0,0,1,1
25.0,56.0,0.0,0.0,0,0,1,0,0,0
25.2,53.0,0.0,0.0,0,0,1,0,0,0
26.4,48.0,0.0,0.0,0,0,1,0,0,0
27.2,43.0,0.0,0.0,0,0,0,0,0,0
26.8,40.0,0.0,0.0,0,0,0,0,0,0
26.2,46.0,0.0,0.0,0,0,1,0,0,0
26.4,45.0,0.0,0.0,0,0,1,0,0,0
25.6,44.0,0.0,0.0,0,0,0,0,0,0
26.7,51.0,0.0,0.0,0,0,1,0,0,0
27.5,47.0,0.0,0.0,0,0,1,0,0,0
28.2,53.0,0.0,2.58,0,0,1,0,0,0
27.3,43.0,0.0,0.0,0,0,0,0,0,0
27.3,39.0,0.0,0.0,0,0,0,0,0,0
27.9,39.0,0.0,0.0,0,0,0,0,0,0
28.9,49.0,0.0,0.0,0,0,1,0,0,0
28.8,44.0,0.0,0.0,0,0,0,0,0,0
29.6,41.0,0.0,0.0,0,0,0,0,0,0
29.6,37.0,0.0,0.0,0,0,0,0,0,0
29.8,43.0,0.0,0.0,0,0,0,0,0,0
30.2,48.0,0.0,0.0,0,0,1,0,0,0
30.0,52.0,0.0,0.0,0,0,1,0,0,0
31.3,56.0,0.0,1.25,0,0,1,0,0,0
30.6,41.0,0.0,0.0,0,0,0,0,0,0
29.6,42.0,0.0,0.0,0,0,0,0,0,0
28.6,41.0,0.0,0.0,0,0,0,0,0,0
25.9,44.0,0.0,0.0,0,0,0,0,0,0
27.9,41.0,0.0,0.0,0,0,0,0,0,0
29.7,32.0,0.0,0.0,0,0,0,0,0,0
30.0,37.0,0.0,0.0,0,0,0,0,0,0
32.3,34.0,0.0,0.0,0,0,0,0,0,0
31.5,38.0,0.0,0.0,0,0,0,0,0,0
30.1,42.0,0.0,0.0,0,0,0,0,0,0
30.5,40.0,0.0,0.0,0,0,0,0,0,0
30.5,40.0,0.0,0.0,0,0,0,0,0,0
31.1,42.0,0.0,0.0,0,0,0,0,0,0
31.6,39.0,0.0,0.0,0,0,0,0,0,0
30.5,58.0,0.0,0.0,0,0,1,0,0,0
29.0,57.0,0.0,0.0,0,0,1,0,0,0
28.2,47.0,0.0,0.0,0,0,1,0,0,0
29.7,45.0,0.0,0.0,0,0,1,0,0,0
29.8,38.0,0.0,0.0,0,0,0,0,0,0
31.4,25.0,0.0,0.0,0,0,0,0,0,0
30.4,30.0,0.0,0.0,0,0,0,0,0,0
31.3,35.0,0.0,0.08,0,0,0,0,0,0
32.0,44.0,0.0,0.0,0,0,0,0,0,0
31.3,47.0,0.0,0.0,0,0,1,0,0,0
30.8,58.0,0.0,3.92,0,0,1,0,0,0
30.9,52.0,0.0,0.92,0,0,1,0,0,0
31.3,42.0,0.0,0.08,0,0,0,0,0,0
30.7,39.0,0.0,0.0,0,0,0,0,0,0
29.5,40.0,0.0,0.0,0,0,0,0,0,0
29.6,58.0,0.0,6.42,0,0,1,0,0,0
30.2,57.0,0.0,3.25,0,0,1,0,0,0
30.5,50.0,0.0,3.33,0,0,1,0,0,0
30.6,43.0,0.0,0.0,0,0,0,0,0,0
30.3,38.0,0.0,0.0,0,0,0,0,0,0
29.8,35.0,0.0,0.0,0,0,0,0,0,0
29.7,40.0,0.0,0.0,0,0,0,0,0,0
29.1,48.0,0.0,1.58,0,0,1,0,0,0
29.4,63.0,0.0,2.75,0,0,0,0,0,1
28.8,66.0,0.0,1.17,0,0,0,0,0,1
28.7,66.0,0.0,5.08,0,0,0,0,0,1
30.2,60.0,0.0,0.5,0,0,1,0,0,1
30.0,62.0,0.0,4.92,0,0,0,0,0,1
30.0,64.0,5.6,3.08,0,0,0,1,0,0
28.7,74.0,4.8,3.33,0,0,0,1,0,0
28.3,76.0,0.0,0.0,0,0,0,0,0,1
28.8,73.0,0.2,0.08,0,0,0,1,0,0
28.7,75.0,0.0,0.0,0,0,0,0,0,1
29.1,65.0,0.0,0.0,0,0,0,0,0,1
29.0,64.0,0.0,0.0,0,0,0,0,0,1
28.6,65.0,0.2,0.0,0,0,0,1,0,0
29.2,65.0,0.0,0.0,0,0,0,0,0,1
29.5,63.0,0.0,0.0,0,0,0,0,0,1
29.5,65.0,0.6,0.0,0,0,0,1,0,0
29.1,65.0,0.0,0.0,0,0,0,0,0,1
29.1,65.0,0.0,0.0,0,0,0,0,0,1
29.1,65.0,0.8,0.0,0,0,0,1,0,0
29.3,68.0,0.6,0.0,0,0,0,1,0,0
29.3,68.0,0.0,0.0,0,0,0,0,0,1
29.2,69.0,0.0,0.0,0,0,0,0,0,1
29.1,70.0,0.0,0.0,0,0,0,0,0,1
27.6,76.0,1.8,0.83,0,0,0,1,0,0
26.2,84.0,45.6,7.92,1,0,0,1,0,0
25.4,88.0,0.8,8.33,1,0,0,1,0,0
27.7,75.0,0.4,0.0,0,0,0,1,0,0
28.3,71.0,0.0,0.0,0,0,0,0,0,1
28.6,72.0,1.4,0.08,0,0,0,1,0,0
28.6,72.0,0.2,0.33,0,0,0,1,0,0
28.2,71.0,0.0,0.0,0,0,0,0,0,1
29.1,69.0,0.0,0.0,0,0,0,0,0,1
29.0,69.0,0.0,0.0,0,0,0,0,0,1
28.4,68.0,0.2,0.0,0,0,0,1,0,0
29.3,68.0,0.0,0.0,0,0,0,0,0,1
29.4,68.0,0.0,0.0,0,0,0,0,0,1
28.7,72.0,0.2,2.25,0,0,0,1,0,0
26.3,81.0,0.0,2.67,1,0,0,0,0,0
25.0,90.0,14.8,16.5,1,0,0,1,0,0
26.0,90.0,1.6,12.33,1,0,0,1,0,0
24.9,94.0,6.0,10.17,1,0,0,0,0,0
25.2,89.0,0.0,0.0,1,0,0,0,0,0
25.3,85.0,0.2,0.0,1,0,0,1,0,0
26.1,82.0,0.2,0.0,1,0,0,1,0,0
25.9,84.0,0.0,0.0,1,0,0,0,0,0
26.3,81.0,0.0,0.0,1,0,0,0,0,0
26.1,84.0,0.0,0.0,1,0,0,0,0,0
26.4,83.0,0.4,0.0,1,0,0,1,0,0
27.1,81.0,0.0,0.0,1,0,0,0,0,0
27.4,81.0,0.0,0.0,1,0,0,0,0,0
25.9,87.0,0.6,0.25,1,0,0,1,0,0
24.3,95.0,6.6,3.58,1,0,0,0,0,0
25.2,88.0,0.4,0.0,1,0,0,1,0,0
25.8,84.0,0.4,0.0,1,0,0,1,0,0
25.3,92.0,9.4,0.92,1,0,0,0,0,0
24.9,94.0,3.8,0.0,1,0,0,0,0,0
24.4,95.0,1.0,0.0,1,0,0,0,0,0
25.2,91.0,2.8,0.67,1,0,0,0,0,0
23.1,99.0,6.8,2.58,0,0,0,0,0,0
24.6,95.0,2.6,5.58,1,0,0,0,0,0
25.4,91.0,1.2,0.58,1,0,0,0,0,0
25.6,89.0,2.0,2.42,1,0,0,1,0,0
22.8,100.0,21.4,3.33,0,0,0,0,0,0
22.6,97.0,46.6,5.42,0,0,0,0,0,0
23.9,98.0,4.8,15.92,0,0,0,0,0,0
25.2,91.0,1.6,10.17,1,0,0,0,0,0
25.6,89.0,0.2,1.58,1,0,0,1,0,0
25.1,90.0,2.0,7.25,1,0,0,1,0,0
24.6,92.0,1.4,3.17,1,0,0,0,0,0
23.5,98.0,7.6,15.25,0,0,0,0,0,0
22.6,99.0,16.2,23.92,0,0,0,0,0,0
23.8,95.0,5.4,12.67,0,0,0,0,0,0
24.0,95.0,2.8,7.75,1,0,0,0,0,0
24.5,95.0,2.6,2.25,1,0,0,0,0,0
23.9,95.0,0.8,5.33,0,0,0,0,0,0
24.1,95.0,1.0,1.67,1,0,0,0,0,0
24.0,96.0,2.0,5.17,0,0,0,0,0,0
25.3,90.0,0.0,1.08,1,0,0,0,0,0
24.9,92.0,0.4,0.0,1,0,0,0,0,0
25.1,88.0,0.0,0.0,1,0,0,0,0,0
25.4,87.0,0.0,0.0,1,0,0,0,0,0
24.8,89.0,1.6,6.17,1,0,0,1,0,0
24.8,91.0,0.6,1.17,1,0,0,0,0,0
25.7,84.0,0.4,0.0,1,0,0,1,0,0
25.6,82.0,0.0,0.0,1,0,0,0,0,0
25.6,83.0,0.2,0.67,1,0,0,1,0,0
25.3,86.0,1.0,3.0,1,0,0,1,0,0
24.2,94.0,3.4,15.83,1,0,0,0,0,0
25.1,89.0,0.4,3.75,1,0,0,1,0,0
24.6,91.0,1.6,2.42,1,0,0,0,0,0
24.8,91.0,0.6,1.08,1,0,0,0,0,0
25.5,86.0,0.0,0.0,1,0,0,0,0,0
25.4,87.0,0.8,2.67,1,0,0,1,0,0
24.4,89.0,0.0,0.25,1,0,0,0,0,0
25.2,87.0,0.0,0.33,1,0,0,0,0,0
25.7,84.0,0.0,0.17,1,0,0,0,0,0
26.5,81.0,0.0,0.0,1,0,0,0,0,0
25.9,87.0,17.4,7.75,1,0,0,1,0,0
25.9,91.0,55.2,17.42,1,0,0,0,0,0
25.0,93.0,9.2,15.25,1,0,0,0,0,0
24.2,96.0,18.4,16.67,0,0,0,0,0,0
25.2,92.0,0.2,0.0,1,0,0,0,0,0
24.9,93.0,1.6,4.92,1,0,0,0,0,0
24.1,94.0,59.4,16.75,1,0,0,0,0,0
24.4,94.0,0.0,2.42,1,0,0,0,0,0
24.6,90.0,0.0,0.0,1,0,0,0,0,0
25.3,87.0,1.2,0.0,1,0,0,1,0,0
25.2,87.0,0.0,0.0,1,0,0,0,0,0
25.0,92.0,0.8,2.33,1,0,0,0,0,0
25.0,91.0,0.0,5.08,1,0,0,0,0,0
25.5,87.0,0.4,6.83,1,0,0,1,0,0
25.6,89.0,0.2,8.92,1,0,0,1,0,0
24.6,92.0,1.4,10.92,1,0,0,0,0,0
24.3,93.0,5.4,7.25,1,0,0,0,0,0
23.7,97.0,1.2,9.75,0,0,0,0,0,0
24.1,95.0,2.2,19.75,1,0,0,0,0,0
23.8,92.0,0.0,23.25,0,0,0,0,0,0
24.2,89.0,0.2,16.17,1,0,0,1,0,0
25.5,86.0,0.0,13.08,1,0,0,0,0,0
25.9,83.0,0.4,10.92,1,0,0,1,0,0
25.8,84.0,0.2,12.17,1,0,0,1,0,0
25.1,88.0,0.0,15.25,1,0,0,0,0,0
25.7,91.0,74.0,16.25,1,0,0,0,0,0
24.8,95.0,15.8,18.92,1,0,0,0,0,0
23.8,97.0,7.4,17.33,0,0,0,0,0,0
25.1,91.0,2.4,10.5,1,0,0,0,0,0
25.3,90.0,6.2,6.83,1,0,0,1,0,0
25.6,89.0,2.2,4.17,1,0,0,1,0,0
26.1,87.0,1.4,11.92,1,0,0,1,0,0
27.1,86.0,1.4,2.08,1,0,0,1,0,0
26.5,89.0,1.6,1.08,1,0,0,1,0,0
24.5,95.0,0.0,7.08,1,0,0,0,0,0
28.4,84.0,0.0,7.67,1,0,0,0,0,0
25.1,92.0,35.6,14.08,1,0,0,0,0,0
25.0,91.0,11.2,16.08,1,0,0,0,0,0
26.0,90.0,0.0,9.75,1,0,0,0,0,0
26.6,88.0,1.4,0.0,1,0,0,1,0,0
26.1,87.0,0.4,2.0,1,0,0,1,0,0
24.5,94.0,0.2,0.0,1,0,0,0,0,0
26.1,90.0,0.2,0.0,1,0,0,1,0,0
26.3,90.0,0.0,0.0,1,0,0,0,0,0
27.1,90.0,0.2,0.0,1,0,0,1,0,0
27.4,89.0,0.6,1.17,1,0,0,1,0,0
25.9,91.0,2.6,2.92,1,0,0,0,0,0
23.3,95.0,4.8,11.75,0,0,0,0,0,0
23.0,97.0,27.8,15.67,0,0,0,0,0,0
23.3,96.0,2.2,11.33,0,0,0,0,0,0
24.8,91.0,0.4,0.0,1,0,0,0,0,0
24.4,87.0,0.2,1.25,1,0,0,1,0,0
23.7,85.0,0.2,6.08,0,0,0,1,0,0
24.0,85.0,0.2,8.75,1,0,0,1,0,0
24.6,85.0,0.2,8.83,1,0,0,1,0,0
25.6,83.0,0.4,8.25,1,0,0,1,0,0
23.5,95.0,10.2,15.42,0,0,0,0,0,0
25.8,84.0,0.2,9.08,1,0,0,1,0,0
25.3,80.0,0.2,8.92,1,0,0,1,0,0
24.7,80.0,0.0,7.67,1,0,0,0,0,1
24.7,80.0,0.6,9.17,1,0,0,1,0,0
24.9,78.0,0.0,9.67,0,0,0,0,0,1
23.8,77.0,2.0,8.83,0,0,0,1,0,0
24.3,78.0,1.0,8.0,0,0,0,1,0,0
24.7,78.0,0.0,8.42,0,0,0,0,0,1
24.4,76.0,0.2,7.92,0,0,0,1,0,0
24.0,72.0,0.4,3.75,0,0,0,1,0,0
22.4,72.0,0.2,5.67,0,0,0,1,0,0
21.6,74.0,0.6,7.25,0,0,0,1,0,0
21.6,75.0,0.8,6.58,0,0,0,1,0,0
21.2,74.0,7.0,8.08,0,0,0,1,0,0
21.2,70.0,0.0,7.58,0,0,0,0,1,1
21.8,72.0,0.6,5.92,0,0,0,1,0,0
21.6,69.0,1.0,6.58,0,0,0,1,1,0
20.9,68.0,0.4,6.42,0,0,0,1,1,0
20.6,69.0,0.0,6.5,0,0,0,0,1,1
20.3,66.0,0.0,5.92,0,0,0,0,1,1
19.8,69.0,0.2,4.67,0,0,0,0,1,0
20.8,71.0,0.0,4.92,0,0,0,0,0,1
21.3,75.0,0.2,5.0,0,0,0,1,0,0
23.6,78.0,0.0,0.0,0,0,0,0,0,1
24.8,78.0,0.0,1.58,0,0,0,0,0,1
25.0,77.0,0.0,1.92,0,0,0,0,0,1
23.8,91.0,0.4,5.17,0,0,0,0,0,0
21.4,100.0,50.6,23.92,0,0,0,0,0,0
21.4,99.0,47.4,17.5,0,0,0,0,0,0
24.2,90.0,8.6,0.0,1,0,0,1,0,0
23.2,90.0,0.0,0.0,0,0,0,0,0,0
22.8,95.0,0.0,0.0,0,0,0,0,0,0
23.8,91.0,0.0,0.0,0,0,0,0,0,0
22.0,99.0,0.0,11.5,0,0,0,0,0,0
23.6,96.0,5.4,17.08,0,0,0,0,0,0
23.9,91.0,0.6,14.25,0,0,0,0,0,0
22.7,89.0,3.6,14.5,0,0,0,1,0,0
21.8,86.0,2.4,14.0,0,0,0,1,0,0
21.4,84.0,2.4,12.75,0,0,0,1,0,0
20.9,84.0,2.2,13.17,0,0,0,1,0,0
20.3,82.0,2.8,12.42,0,0,0,1,0,0
21.1,82.0,2.6,12.33,0,0,0,1,0,0
22.1,82.0,1.0,11.5,0,0,0,1,0,0
22.5,84.0,1.0,10.58,0,0,0,1,0,0
22.4,81.0,1.0,10.5,0,0,0,1,0,0
20.7,80.0,1.2,10.08,0,0,0,1,0,0
18.9,79.0,0.4,11.08,0,1,0,0,0,0
18.0,80.0,1.2,11.42,0,1,0,0,0,0
18.3,80.0,0.4,11.58,0,1,0,0,0,0
19.2,81.0,1.0,12.0,0,1,0,0,0,0
19.9,83.0,2.2,11.75,0,1,0,0,0,0
21.1,83.0,2.4,11.75,0,0,0,1,0,0
21.8,81.0,1.4,10.33,0,0,0,1,0,0
21.5,81.0,2.4,10.08,0,0,0,1,0,0
21.2,83.0,2.4,10.92,0,0,0,1,0,0
20.8,79.0,2.0,11.25,0,0,0,1,0,0
19.7,79.0,2.0,11.25,0,1,0,0,0,0
19.6,81.0,4.8,11.67,0,1,0,0,0,0
19.8,82.0,1.4,12.0,0,1,0,0,0,0
19.5,82.0,1.6,10.17,0,1,0,0,0,0
20.0,81.0,0.8,11.25,0,1,0,1,0,0
21.1,81.0,0.4,11.33,0,0,0,1,0,0
21.4,82.0,1.8,11.67,0,0,0,1,0,0
21.1,79.0,2.0,10.42,0,0,0,1,0,0
20.8,86.0,1.0,12.08,0,0,0,1,0,0
21.0,87.0,0.8,13.67,0,0,0,1,0,0
21.1,83.0,1.4,11.83,0,0,0,1,0,0
20.8,83.0,1.8,12.33,0,0,0,1,0,0
20.4,84.0,1.2,13.17,0,0,0,1,0,0
19.6,84.0,1.0,11.75,0,1,0,0,0,0
18.6,79.0,1.6,11.92,0,1,0,0,0,0
16.8,75.0,1.4,10.5,0,1,0,0,0,0
16.6,75.0,1.2,9.92,0,1,0,0,0,0
17.8,78.0,1.4,7.92,0,1,0,0,0,0
18.9,80.0,1.2,9.92,0,1,0,0,0,0
20.8,78.0,0.0,9.92,0,0,0,0,0,1
22.9,70.0,2.6,0.0,0,0,0,1,1,0
20.8,71.0,1.8,3.67,0,0,0,1,0,0
19.0,77.0,1.6,7.67,0,1,0,0,0,0
20.7,78.0,1.0,9.5,0,0,0,1,0,0
22.4,79.0,1.0,6.17,0,0,0,1,0,0
24.5,79.0,1.0,8.83,0,0,0,1,0,0
23.5,78.0,0.4,8.08,0,0,0,1,0,0
21.0,81.0,0.8,10.33,0,0,0,1,0,0
20.1,80.0,0.8,9.83,0,0,0,1,0,0
18.8,77.0,0.4,8.5,0,1,0,0,0,0
18.4,74.0,0.6,7.92,0,1,0,0,0,0
20.7,71.0,0.4,0.0,0,0,0,1,0,0
20.0,80.0,0.0,8.42,0,1,0,0,0,1
22.9,81.0,1.4,9.17,0,0,0,1,0,0
23.9,79.0,0.0,8.17,0,0,0,0,0,1
21.4,75.0,0.8,8.25,0,0,0,1,0,0
19.7,76.0,0.8,8.08,0,1,0,0,0,0
19.8,85.0,2.0,12.25,0,1,0,0,0,0
21.7,80.0,1.8,10.0,0,0,0,1,0,0
20.5,71.0,1.6,8.0,0,0,0,1,0,0
19.6,72.0,2.0,4.17,0,1,0,0,0,0
19.8,73.0,0.6,5.5,0,1,0,0,0,0
19.8,72.0,0.8,7.42,0,1,0,0,0,0
19.4,69.0,0.2,6.42,0,0,0,0,1,0
18.4,67.0,1.4,6.33,0,0,0,0,1,0
17.8,66.0,0.2,5.58,0,0,0,0,1,0
18.8,68.0,1.8,4.08,0,0,0,0,1,0
19.0,70.0,0.4,5.33,0,1,0,0,1,0
19.0,69.0,0.0,5.5,0,0,0,0,1,1
19.1,68.0,0.4,4.92,0,0,0,0,1,0
19.4,69.0,0.0,2.0,0,0,0,0,1,1
20.6,70.0,0.4,2.83,0,0,0,1,1,0
20.2,72.0,0.8,5.17,0,0,0,1,0,0
20.9,69.0,0.0,5.08,0,0,0,0,1,1
21.6,70.0,0.8,4.58,0,0,0,1,1,0
22.2,69.0,0.0,5.92,0,0,0,0,1,1
22.2,71.0,0.4,5.5,0,0,0,1,0,0
22.6,71.0,0.4,7.08,0,0,0,1,0,0
22.1,71.0,0.0,8.58,0,0,0,0,0,1
21.7,69.0,0.2,5.5,0,0,0,1,1,0
21.6,68.0,0.2,1.58,0,0,0,1,1,0
23.5,67.0,0.4,1.0,0,0,0,1,1,0
22.1,73.0,0.0,4.83,0,0,0,0,0,1
22.2,75.0,0.0,7.83,0,0,0,0,0,1
23.5,74.0,0.0,7.58,0,0,0,0,0,1
23.1,68.0,0.0,5.92,0,0,0,0,1,1
23.2,70.0,0.0,7.08,0,0,0,0,1,1
23.8,64.0,0.4,6.17,0,0,0,1,1,0
25.3,55.0,0.0,0.0,0,0,1,0,0,0
25.6,51.0,0.0,0.0,0,0,1,0,0,0
23.4,54.0,0.0,0.0,0,0,1,0,0,0
23.7,58.0,0.0,0.0,0,0,1,0,0,0
24.1,59.0,0.0,0.0,0,0,1,0,0,0
24.6,59.0,0.0,0.0,0,0,1,0,0,0
25.3,58.0,0.0,1.75,0,0,1,0,0,0
26.5,58.0,0.0,0.0,0,0,1,0,0,0
25.2,58.0,0.0,0.92,0,0,1,0,0,0
21.6,55.0,0.0,1.08,0,0,1,0,0,0
21.7,61.0,0.0,4.67,0,0,0,0,1,1
23.6,59.0,0.0,5.0,0,0,1,0,0,0
24.5,54.0,0.0,0.0,0,0,1,0,0,0
25.2,50.0,0.0,0.0,0,0,1,0,0,0
27.2,48.0,0.0,0.0,0,0,1,0,0,0
26.8,50.0,0.0,0.0,0,0,1,0,0,0
26.8,50.0,0.0,0.0,0,0,1,0,0,0
25.4,52.0,0.0,0.0,0,0,1,0,0,0
25.4,52.0,0.0,0.0,0,0,1,0,0,0
24.8,60.0,0.0,6.0,0,0,1,0,1,1
24.2,57.0,0.0,2.0,0,0,1,0,0,0
25.5,53.0,0.0,1.5,0,0,1,0,0,0
27.1,46.0,0.0,0.0,0,0,1,0,0,0
28.7,49.0,0.0,0.08,0,0,1,0,0,0
28.6,55.0,0.0,0.0,0,0,1,0,0,0
26.9,68.0,3.4,5.17,0,0,0,1,0,0
27.2,68.0,0.8,7.0,0,0,0,1,0,0
27.1,52.0,0.0,0.0,0,0,1,0,0,0
26.2,40.0,0.0,0.17,0,0,0,0,0,0
26.3,39.0,0.0,0.0,0,0,0,0,0,0
26.9,41.0,0.0,0.0,0,0,0,0,0,0
27.7,48.0,0.0,0.0,0,0,1,0,0,0
29.3,44.0,0.0,0.0,0,0,0,0,0,0
29.5,45.0,0.0,0.0,0,0,1,0,0,0
30.3,49.0,0.0,0.0,0,0,1,0,0,0
29.9,44.0,0.0,0.0,0,0,0,0,0,0
28.3,32.0,0.0,0.0,0,0,0,0,0,0
28.2,36.0,0.0,0.0,0,0,0,0,0,0
28.1,39.0,0.0,0.0,0,0,0,0,0,0
28.4,52.0,0.0,0.0,0,0,1,0,0,0
28.7,47.0,0.0,0.0,0,0,1,0,0,0
29.6,48.0,0.0,0.0,0,0,1,0,0,0
30.5,44.0,0.0,0.0,0,0,0,0,0,0
28.6,33.0,0.0,0.0,0,0,0,0,0,0
27.3,43.0,0.0,0.0,0,0,0,0,0,0
27.2,55.0,0.2,0.17,0,0,1,1,0,0
28.5,54.0,0.6,1.83,0,0,0,1,0,0
28.9,38.0,0.0,0.0,0,0,0,0,0,0
28.8,31.0,0.0,0.0,0,0,0,0,0,0
29.1,35.0,0.0,0.0,0,0,0,0,0,0
29.6,33.0,0.0,0.0,0,0,0,0,0,0
29.9,37.0,0.0,0.0,0,0,0,0,0,0
31.3,40.0,0.0,0.0,0,0,0,0,0,0
30.1,53.0,0.0,0.0,0,0,1,0,0,0
30.4,57.0,0.0,0.0,0,0,1,0,0,0
31.3,45.0,0.0,0.0,0,0,1,0,0,0
30.6,40.0,0.0,0.42,0,0,0,0,0,0
30.1,34.0,0.0,0.0,0,0,0,0,0,0
30.4,45.0,0.0,0.0,0,0,1,0,0,0
32.2,53.0,0.0,0.0,0,0,1,0,0,0
31.4,59.0,10.4,5.58,0,0,0,0,0,0
29.4,49.0,0.0,0.0,0,0,1,0,0,0
30.2,38.0,0.0,0.0,0,0,0,0,0,0
29.5,40.0,0.0,0.0,0,0,0,0,0,0
29.5,41.0,0.0,0.0,0,0,0,0,0,0
29.9,33.0,0.0,0.0,0,0,0,0,0,0
30.1,44.0,0.0,0.0,0,0,0,0,0,0
30.9,39.0,0.0,0.0,0,0,0,0,0,0
30.4,41.0,0.0,0.0,0,0,0,0,0,0
31.2,32.0,0.0,0.0,0,0,0,0,0,0
30.9,33.0,0.0,0.0,0,0,0,0,0,0
31.6,32.0,0.0,0.0,0,0,0,0,0,0
30.9,33.0,0.0,0.0,0,0,0,0,0,0
30.8,34.0,0.0,0.0,0,0,0,0,0,0
29.0,46.0,0.0,0.0,0,0,1,0,0,0
29.0,51.0,0.0,0.0,0,0,1,0,0,0
29.0,45.0,0.0,0.0,0,0,1,0,0,0
29.0,44.0,0.0,0.0,0,0,0,0,0,0
29.0,46.0,0.0,0.0,0,0,1,0,0,0
30.3,46.0,0.0,0.0,0,0,1,0,0,0
30.8,37.0,0.0,0.0,0,0,0,0,0,0
29.4,46.0,0.0,0.0,0,0,1,0,0,0
30.4,47.0,0.0,0.0,0,0,1,0,0,0
32.1,41.0,0.0,0.0,0,0,0,0,0,0
31.6,36.0,0.0,0.0,0,0,0,0,0,0
31.7,35.0,0.0,0.0,0,0,0,0,0,0
29.6,35.0,0.0,0.0,0,0,0,0,0,0
30.5,47.0,0.0,0.0,0,0,1,0,0,0
30.6,50.0,0.0,0.0,0,0,1,0,0,0
30.9,50.0,0.0,0.0,0,0,1,0,0,0
30.9,51.0,0.0,0.0,0,0,1,0,0,0
31.1,50.0,0.0,0.0,0,0,1,0,0,0
32.8,43.0,0.0,0.0,0,0,0,0,0,0
31.8,41.0,0.0,0.0,0,0,0,0,0,0
31.6,46.0,0.0,0.0,0,0,1,0,0,0
30.4,53.0,0.0,0.0,0,0,1,0,0,0
33.0,56.0,0.0,0.0,0,0,1,0,0,0
